d1,d2,Label
0.341823201,0.225736921,B
0.314516583,0.227994435,B
0.210600699,-0.01810161,B
0.955507717,-0.129544412,A
-0.042677729,-0.026315464,B
-0.165303841,0.318220995,B
0.529052697,0.002276539,B
0.142050252,-0.617774917,B
-0.702153975,-0.67902416,A
0.083898504,-1.040856199,A
0.02262691,-1.066892394,A
-0.190223403,0.092944464,B
0.331294499,-0.19785716,B
-1.000111646,0.356047528,A
-0.52953991,-0.696451241,A
-0.664069,-0.820982636,A
-0.236810872,-0.737209474,A
-0.149221424,-0.161659718,B
-0.586703233,-0.85986108,A
-0.000108538,0.003622425,B
-0.800764009,0.930152034,A
0.376396724,0.808904936,A
0.179963946,-0.156155584,B
0.254847728,0.000787232,B
0.494827727,-0.922241938,A
1.224285637,-0.438247093,A
0.418805638,-1.075118841,A
0.138506179,-0.054037891,B
0.377062045,-1.082411753,A
1.361931169,-0.102186623,A
-0.238382376,0.035395246,B
-0.028912664,0.26037715,B
-0.169861653,0.603540388,B
0.2827577,0.382759004,B
0.093285052,-0.180906381,B
-0.22471943,0.066963808,B
-0.165393418,0.22292497,B
0.070748183,0.182249508,B
0.361432062,0.051111052,B
0.944173944,0.536798672,A
0.480277357,1.077954237,A
-0.019460203,-1.029620749,A
0.198965181,0.039162288,B
-0.553743382,-1.094820516,A
0.286069247,0.362945221,B
0.858400223,0.505798424,A
0.342505285,-0.062087142,B
-0.110044474,-0.146941309,B
-1.011151282,0.144216551,A
1.025710728,0.15540599,A
-0.045661014,0.506843916,B
-0.183725718,1.053495414,A
0.149296576,-0.137982565,B
-0.220368062,-0.292038287,B
-0.057266048,1.049133709,A
-0.243979241,-1.052060595,A
0.922451794,0.116462582,A
0.899588232,-0.453630713,A
-0.371256158,-0.317671185,B
-0.012482146,-0.142058258,B
-0.050200149,-1.036834879,A
-0.220707621,-0.113727293,B
0.667385448,0.748061173,A
0.295015641,-0.014564388,B
0.244414866,-0.107046455,B
-0.312014608,0.997951933,A
-0.653838109,0.732737186,A
-0.665157585,-0.717980091,A
-0.596425074,0.473878385,A
0.90020374,-0.694792427,A
0.291751572,-0.981503776,A
-0.065147584,0.19283933,B
1.076338037,-0.354682408,A
0.011202361,0.139331344,B
0.123584043,-0.939541681,A
-0.627688974,0.792776181,A
0.327012928,-0.03895237,B
1.332239195,0.23228325,A
0.066116587,-1.044106216,A
-0.042720963,0.118980999,B
0.02869213,-0.614898895,B
1.055698176,0.157563645,A
-0.175721659,0.068196564,B
-0.632177813,-0.932117736,A
-0.986972375,-0.66580383,A
-0.203413821,0.151045987,B
-0.530831851,0.524452254,A
-0.66888067,-0.485601434,A
0.645154098,-0.800990107,A
-0.114466439,0.086818343,B
-0.069971512,-0.122514243,B
-0.439037588,0.668955569,A
-1.448207887,-0.413742318,A
-0.887474462,-0.694999114,A
0.150057234,0.236508745,B
0.519572999,0.458851572,B
-0.851723652,0.084208058,A
-0.202530919,-0.015585561,B
-0.502148492,-0.780277254,A
0.367224044,-0.073424161,B
0.30295059,-0.255686775,B
0.077784933,0.011171831,B
0.077556374,0.131322207,B
0.119731782,0.199360787,B
0.172764131,-1.185716272,A
-0.14952371,-0.171962415,B
0.050303993,-0.469993827,B
-0.101244549,0.092940926,B
-0.276999129,-0.005593267,B
-0.081429774,1.042052746,A
0.3546736,-0.686394942,A
-0.043210552,0.778677085,A
0.055104124,-1.181353222,A
-0.238853332,-0.154739798,B
1.142262187,0.597645658,A
-0.070272681,0.288612394,B
0.139346928,0.383614883,B
-0.500185857,-0.228704566,B
-0.068744111,-0.056149014,B
-0.079887394,-0.397307736,B
-0.536916014,0.918392687,A
0.174851949,0.141062766,B
0.66486859,0.361884608,A
0.113357029,-0.327873903,B
-0.194809494,0.865660859,A
0.173617064,-0.048488419,B
-0.091909656,-0.185946783,B
1.10817442,0.340327103,A
-0.950600139,-0.29101306,A
-0.23037605,0.779956965,A
-0.019997586,-0.309950714,B
-0.09181663,-0.635717542,A
0.299263006,0.113372042,B
0.158065152,0.253413595,B
0.244148357,0.053630809,B
-0.028280065,-1.305025286,A
-0.482138023,-0.897143234,A
0.470256605,-0.840923349,A
0.244589077,0.891689778,A
-0.279730246,0.00304021,B
-1.086351612,0.616717865,A
0.082771463,0.019072793,B
-1.069276718,-0.132531867,A
-0.527895668,-1.070566928,A
-0.598137018,-0.88323856,A
0.717852583,0.76386222,A
0.038758095,-0.468104027,B
-0.967763106,1.006006597,A
-0.702474419,0.905977782,A
-0.378019218,-0.904412541,A
0.123409449,1.049932888,A
0.293297987,-0.153365354,B
-0.51751219,0.939509986,A
-0.371285147,-0.273195009,B
0.240352489,-0.310622156,B
-0.638186056,-0.025717956,A
0.31702102,-0.074527738,B
1.252236542,-0.66188113,A
-0.939458713,-0.983085325,A
0.817527882,-0.618048826,A
-0.302103282,0.332074239,B
-0.119214977,0.024983074,B
0.751104572,-0.467663392,A
-0.688869885,0.511603521,A
-0.726678085,-0.145327271,A
-0.698624688,0.845637399,A
-0.908001321,0.696386252,A
-0.005532122,0.338063518,B
0.084462895,-0.148238898,B
-1.582566017,0.157643743,A
-0.245097906,-0.508672981,B
-0.23353951,-0.135850482,B
-0.650300915,-0.268866633,A
0.706841004,0.935669465,A
-0.156428062,1.137571585,A
0.915077801,0.691380036,A
0.015787598,0.244923274,B
-0.886496427,-0.369376469,A
0.121347024,-0.206809856,B
-1.185042028,0.026805014,A
0.532696552,0.110078539,B
-0.666888446,0.25042101,A
0.065502126,-0.457694744,B
0.013160454,-0.167500982,B
-0.254767945,0.146680579,B
-0.056272469,0.342103549,B
-1.123432704,0.445935884,A
0.384986914,1.155138588,A
0.114004388,-1.131911683,A
0.884588092,-0.807673964,A
-0.128706778,0.286186724,B
-0.124718647,-0.070188973,B
-0.17360538,-0.073513892,B
0.207663489,-0.235654703,B
-0.065607021,-0.013073082,B
-0.275655679,0.095191101,B
-0.351519209,-0.031878916,B
0.068733492,0.091132657,B
-0.350795876,-0.046021193,B
-0.129932751,1.262980852,A
-0.508240473,0.924018009,A
0.219606739,0.372454607,B
0.095033595,0.155067274,B
-0.451823688,0.973063778,A
0.190911048,-0.052239248,B
0.21203381,-0.175841398,B
-0.625250676,0.738497368,A
0.861865654,-0.641644995,A
1.033922134,-0.403335308,A
-0.401922826,-0.582007446,A
0.281761178,0.376089836,B
-0.599788701,-0.093843026,A
0.119643613,0.420566897,B
0.003065303,0.466412913,B
-0.799692282,0.401303882,A
0.391114667,0.939066119,A
-0.54271181,0.937494446,A
0.660001123,-1.094264964,A
1.118466729,0.399722193,A
0.556576988,-0.708481285,A
1.173673349,0.054303485,A
-0.181674618,-0.099049245,B
-0.084030728,-0.146313473,B
0.916935521,0.997502087,A
0.239412971,-0.104463784,B
0.036123691,0.090512273,B
-1.219127755,0.269916432,A
0.691507354,-0.944161419,A
-0.420135376,1.016353158,A
0.675205846,-1.014886546,A
1.198655279,0.175701319,A
0.153207505,-0.004546246,B
0.717603374,0.619531671,A
0.268207488,0.018007502,B
-0.354612881,0.511407889,B
0.283086088,-0.136499284,B
-0.147785655,-0.305324915,B
-0.964617053,-0.252749118,A
-1.165810697,0.211702629,A
0.046852323,-0.099948931,B
-0.090904919,1.008276375,A
0.367973195,0.891318461,A
0.432032796,-0.806715638,A
-0.052142682,-0.910914702,A
0.50152532,0.803474752,A
1.067014616,-0.307929838,A
-0.124769077,0.368055689,B
0.113783117,-0.085623551,B
-0.640182663,0.645058077,A
0.080058489,0.087113125,B
0.218845811,0.11194425,B
-0.209590332,0.011773006,B
0.938657914,-0.848298808,A
0.213645942,0.038733794,B
0.115262561,-0.139072211,B
0.052532192,0.091705109,B
-0.860992362,-0.272590435,A
-0.22228783,0.668179817,A
-0.101767053,-0.267433078,B
0.281221082,-0.068831555,B
-0.077577507,-0.209840422,B
0.747792313,0.29139217,A
-0.006205733,-0.308127789,B
-0.247154247,-0.639716599,B
-0.246760424,-0.172738812,B
1.112186186,-0.414679392,A
0.130480625,1.052992764,A
0.118546897,-0.177455375,B
0.304047701,-1.165763907,A
-0.617070736,0.046272405,B
-0.695056566,0.815660818,A
0.408055807,0.399402038,B
-0.087107958,-0.033594423,B
-0.449615588,0.140843446,B
-0.41884327,0.002866132,B
-0.105751041,0.099168654,B
-0.118114413,0.076592538,B
-0.182558546,0.247778092,B
0.323335622,-0.057842118,B
-0.401977892,-0.682381796,A
0.408201196,0.347976116,B
0.20118131,-0.253893644,B
-1.343074045,-0.220848995,A
0.14690403,-0.114829203,B
0.756778218,-0.623999307,A
-0.021808625,-0.294743983,B
0.167774796,0.11788263,B
0.377530194,-0.143515462,B
0.299427987,-1.035477471,A
-0.095821082,0.256999283,B
0.918179129,0.26870502,A
0.285740073,0.447680526,A
-0.058977084,0.537725862,B
-0.954542014,-0.448697098,A
-0.173570436,-1.078782315,A
0.115104088,1.234444354,A
0.208588699,-1.335927401,A
-0.27811721,-0.234771778,B
-0.161538354,0.033487898,B
-0.003277679,0.165725829,B
0.344280798,-0.075388043,B
-0.449435079,0.145635685,B
-0.077980757,0.120298751,B
-0.011486644,0.040784571,B
-0.9615044,0.018471995,A
1.144676792,-0.274890013,A
-0.04025838,0.095491238,B
-0.138351783,-0.105297151,B
0.742133468,-0.373843259,A
-0.422720129,-1.122693559,A
-0.939075162,0.50074693,A
0.027823262,-0.346316139,B
0.13809039,0.536706133,B
0.19292012,-1.249040337,A
0.26085664,0.268911642,B
0.475450618,-0.999293224,A
0.843297161,0.712700867,A
0.302005469,0.551767523,B
0.136147952,-0.079670423,B
-0.235522994,0.140880109,B
-1.131330743,-0.470630773,A
-0.898285018,0.393243705,A
0.136387758,-0.212193787,B
0.105289946,0.03925598,B
-0.032055805,-0.08861503,B
0.010993087,-0.050058007,B
-0.775459056,0.177754855,A
1.151930355,0.630743131,A
0.99101456,-0.051938265,A
-0.258520756,-0.39441789,B
-0.330501757,0.924836608,A
-0.064264124,-0.055827504,B
0.138059982,0.113077771,B
-0.049809529,0.244227312,B
0.154777951,-0.020967395,B
-0.399202505,0.659928436,A
-0.43547547,0.20173461,B
1.226767032,0.681529313,A
-0.263287104,0.374076734,B
-0.50664767,-0.194486411,B
-1.029929836,-0.693578096,A
1.005290444,0.203858636,A
-0.614765521,0.857368242,A
0.096458194,-0.360291302,B
0.188177482,0.563308404,B
0.288387017,-0.137488094,B
0.063126193,-0.03485327,B
0.269617978,-0.169852317,B
-0.038199896,-0.952784548,A
-0.095849394,-0.051533399,B
-1.275010636,0.298674016,A
0.004611857,-0.030320599,B
0.211913421,-1.333945193,A
0.103448187,0.81111823,A
-0.780452489,0.734436192,A
0.887490008,-0.716621798,A
0.740322836,-0.139449223,A
0.060444657,-0.25401095,B
-1.114654409,0.147689143,A
1.346274777,-0.441676214,A
-0.068224825,0.54401095,B
-0.004160589,0.113919448,B
1.024817549,-0.212471597,A
0.034783785,-0.17177789,B
1.233342273,-0.200773976,A
-0.381321889,-0.182389115,B
0.09988251,-1.099150825,A
0.116629011,0.128468784,B
0.217561158,0.038876595,B
-0.45085249,0.793137636,A
0.01264383,0.078469995,B
-0.318542597,0.018702849,B
-0.091394134,-0.422381298,B
-0.63279414,0.137744327,B
0.431269611,-0.055819768,B
-0.231572435,0.914000642,A
-0.091198622,0.606298075,B
-0.1105026,0.013631224,B
1.021515283,-0.454581651,A
-0.671075875,0.605870065,A
-0.286938279,0.134517547,B
-0.406978543,-1.106713833,A
0.891373846,-0.010477058,A
0.536651497,0.38192316,B
0.9014856,0.218676301,A
0.634074701,-0.53603016,A
-0.246694433,-0.050422661,B
0.330096281,0.26154404,B
0.232321097,-0.050330402,B
0.931465484,0.14920774,A
1.078924498,1.088906778,A
0.93806769,-0.559293762,A
-0.294361324,-0.530831124,B
-0.507254092,-0.912606095,A
-0.64195886,-1.434015394,A
0.616653992,0.362614196,A
0.299924711,1.378628232,A
-0.293880821,0.308495092,B
0.424656011,1.134567128,A
0.414021954,0.886833841,A
0.873726356,0.465748984,A
-1.000799152,0.45926098,A
0.278062746,0.31826712,B
0.076597962,-0.020353986,B
-0.096677201,-0.344948295,B
1.124026858,0.198574046,A
0.296484657,-0.058065008,B
0.830813877,-0.822355708,A
0.708682901,0.626749857,A
0.365873088,0.341070284,B
-0.824022684,-0.189571275,A
-0.699962532,-0.561824541,A
0.253647231,0.313922758,B
0.947404204,0.72833162,A
0.385671982,-0.730793903,A
0.143839384,-0.091039109,B
0.441414507,-0.342782635,A
0.757891692,0.611080671,A
0.136539902,0.101918262,B
-0.153398715,-0.545077064,A
0.160922227,0.408361718,B
0.918306728,0.884185577,A
-1.097062531,-0.15815377,A
0.470724513,0.723127921,A
0.055190443,-0.020197763,B
-0.067899296,-0.248490024,B
0.973788191,-0.495150991,A
0.295487535,-0.173966162,B
0.846042963,0.532351427,A
0.260124193,0.089044495,B
-0.345455864,0.256440477,B
0.041639698,0.050810674,B
0.039210608,-0.272033161,B
-0.140841405,0.241560039,B
0.091947971,1.038975578,A
-0.180212329,-0.121051332,B
-0.459295817,-0.02330773,B
0.086545847,0.154027711,B
0.002991032,0.412242728,B
0.501094915,-0.590884809,A
0.911488865,0.3206856,A
-0.582811808,-0.786672884,A
0.126917968,-0.00633935,B
-0.193567351,0.193305071,B
0.705122049,0.809626865,A
-0.852336005,-0.527148474,A
0.79735281,-0.643795167,A
1.037513876,-0.280837413,A
0.022038217,1.086822228,A
0.24514748,0.402513374,B
0.43918683,1.033599151,A
1.235571945,0.060563944,A
-1.132390227,0.334288337,A
0.14812943,0.22247005,B
1.388158663,0.572221885,A
-0.452247336,-1.181337669,A
0.100579634,-0.851404145,A
-0.310731596,0.396017122,B
0.368785703,0.144307953,B
0.218418939,0.24103082,B
0.831053401,-0.26265319,A
0.191080857,-0.042635646,B
-0.157571791,0.644256784,B
0.125061777,-0.413900426,B
-0.274764675,-0.008181854,B
0.15449138,-0.046565108,B
0.234966614,0.123980045,B
0.194283941,-0.07975755,B
-0.239694315,-1.545153253,A
-0.003291482,-0.29147625,B
-0.257702216,0.722666926,A
0.337775875,-1.073123444,A
1.018425584,0.138317119,A
0.201779417,0.162073014,B
-0.050969681,0.263573211,B
-0.46772544,-0.079317092,B
0.435425746,0.328139734,B
0.290132238,0.669609026,B
0.382558169,-0.114421645,B
-0.144864181,0.156911596,B
0.719579985,-0.199287011,A
-0.498914867,0.09085582,B
-0.467926719,-0.111142041,B
-0.165940455,-0.873069396,A
-1.030429157,0.516380416,A
0.208187978,0.660200707,B
0.004971254,-0.32581153,B
0.172081728,0.873341116,A
0.109772704,-0.534345048,B
0.390230064,0.017156657,B
0.710973927,-0.130653611,A
-0.930059173,-0.562492874,A
-0.204195925,-1.013658028,A
0.024446918,0.687111403,A
-0.340412305,0.045997745,B
-0.023955603,0.528219853,B
0.316907295,0.227821636,B
0.034001174,0.021777793,B
-0.295165712,0.709052641,A
1.038351877,-0.623907186,A
0.371416373,-1.074836904,A
-0.436220366,0.217375833,B
0.032524156,0.129907601,B
0.333108201,-0.053039908,B
-0.580649517,0.222849171,B
0.931469002,-1.019221206,A
-0.275507301,0.266476832,B
-1.083429278,0.09362956,A
1.318429285,0.399856868,A
-0.532845766,0.021916442,B
-1.062706074,-0.022851401,A
0.560171168,-1.020393477,A
-0.871550315,-0.267961971,A
-1.032324454,0.099694713,A
0.042160698,-0.406834694,B
-0.046371137,-0.148278446,B
0.764231505,0.904487773,A
